HourUTC,wind_speed [m/s],temperature [C],pressure [hPa],wind_direction [degress]
2022-12-18 10:00:00,5.8,-1.3,1029.3,210.0
2022-12-18 11:00:00,4.8,-1.1,1029.6,213.0
2022-12-18 12:00:00,5.4,-1.2,1029.7,214.0
2022-12-18 13:00:00,4.3,-1.5,1029.5,213.0
2022-12-18 14:00:00,3.3,-2.0,1029.7,193.0
2022-12-18 15:00:00,3.7,-2.6,1029.8,198.0
2022-12-18 16:00:00,3.2,-3.3,1029.8,177.0
2022-12-18 17:00:00,3.2,-3.8,1029.6,162.0
2022-12-18 18:00:00,3.4,-3.8,1029.1,161.0
2022-12-18 19:00:00,3.6,-3.6,1028.7,162.0
2022-12-18 20:00:00,4.3,-3.0,1028.4,153.0
2022-12-18 21:00:00,5.2,-2.8,1027.7,149.0
2022-12-18 22:00:00,6.3,-2.7,1026.5,145.0
2022-12-18 23:00:00,6.7,-2.1,1025.5,140.0
2022-12-19 00:00:00,6.8,-1.8,1024.5,144.0
2022-12-19 01:00:00,7.1,-1.5,1023.7,141.0
2022-12-19 02:00:00,7.8,-1.2,1022.6,145.0
2022-12-19 03:00:00,7.2,-1.3,1022.0,150.0
2022-12-19 04:00:00,6.8,-1.3,1021.2,155.0
2022-12-19 05:00:00,6.0,-1.6,1020.4,156.0
2022-12-19 06:00:00,5.9,-1.5,1019.8,153.0
2022-12-19 07:00:00,6.0,-0.9,1019.3,152.0
2022-12-19 08:00:00,6.5,-0.6,1018.4,149.0
2022-12-19 09:00:00,6.2,-0.2,1017.7,151.0
2022-12-19 10:00:00,6.0,-0.1,1017.0,159.0
2022-12-19 11:00:00,5.5,-0.1,1016.0,155.0
2022-12-19 12:00:00,4.8,0.0,1015.1,158.0
2022-12-19 13:00:00,4.3,0.2,1014.5,160.0
2022-12-19 14:00:00,4.2,0.4,1014.0,165.0
2022-12-19 15:00:00,3.8,0.7,1013.5,165.0
2022-12-19 16:00:00,3.4,1.0,1012.8,157.0
2022-12-19 17:00:00,3.4,1.3,1012.2,159.0
2022-12-19 18:00:00,3.7,1.8,1011.5,174.0
2022-12-19 19:00:00,3.9,2.8,1011.4,189.0
2022-12-19 20:00:00,4.1,3.3,1011.2,196.0
2022-12-19 21:00:00,4.7,3.8,1011.0,212.0
2022-12-19 22:00:00,5.2,4.3,1011.0,218.0
2022-12-19 23:00:00,4.9,4.5,1010.8,220.0
2022-12-20 00:00:00,4.6,4.8,1010.8,221.0
2022-12-20 01:00:00,4.8,4.9,1010.7,217.0
2022-12-20 02:00:00,4.5,5.0,1010.5,219.0
2022-12-20 03:00:00,5.1,5.3,1010.3,221.0
2022-12-20 04:00:00,4.6,5.3,1010.1,221.0
2022-12-20 05:00:00,4.7,5.3,1009.7,219.0
2022-12-20 06:00:00,5.5,5.8,1009.8,221.0
2022-12-20 07:00:00,5.4,5.9,1009.9,215.0
2022-12-20 08:00:00,4.6,6.2,1009.8,213.0
2022-12-20 09:00:00,5.6,6.6,1009.6,211.0
2022-12-20 10:00:00,5.7,6.8,1009.3,207.0
2022-12-20 11:00:00,5.8,6.7,1008.8,207.0
2022-12-20 12:00:00,5.4,6.8,1008.1,206.0
2022-12-20 13:00:00,5.0,6.9,1007.7,204.0
2022-12-20 14:00:00,5.3,6.7,1007.5,207.0
2022-12-20 15:00:00,4.8,6.9,1007.4,204.0
2022-12-20 16:00:00,5.0,6.9,1006.9,203.0
2022-12-20 17:00:00,5.7,7.1,1006.7,209.0
2022-12-20 18:00:00,5.6,7.2,1006.7,212.0
2022-12-20 19:00:00,5.4,7.2,1006.6,213.0
2022-12-20 20:00:00,5.0,7.1,1006.9,213.0
2022-12-20 21:00:00,4.0,7.1,1007.0,223.0
2022-12-20 22:00:00,3.1,7.2,1007.1,234.0
2022-12-20 23:00:00,2.9,6.9,1007.2,232.0
2022-12-21 00:00:00,2.5,6.1,1007.0,243.0
2022-12-21 01:00:00,2.4,5.9,1007.6,250.0
2022-12-21 02:00:00,1.8,5.9,1007.5,247.0
2022-12-21 03:00:00,2.6,5.5,1007.4,246.0
2022-12-21 04:00:00,2.4,4.9,1007.3,230.0
2022-12-21 05:00:00,2.2,5.0,1007.3,219.0
2022-12-21 06:00:00,2.5,4.7,1007.5,221.0
2022-12-21 07:00:00,3.2,4.8,1007.9,238.0
2022-12-21 08:00:00,3.2,4.7,1008.0,244.0
2022-12-21 09:00:00,3.5,4.5,1008.2,244.0
2022-12-21 10:00:00,2.9,4.4,1008.2,235.0
2022-12-21 11:00:00,3.2,4.3,1007.8,235.0
2022-12-21 12:00:00,2.6,4.4,1007.4,215.0
2022-12-21 13:00:00,2.8,4.4,1007.1,203.0
2022-12-21 14:00:00,3.4,4.3,1006.8,203.0
2022-12-21 15:00:00,4.4,3.9,1006.4,209.0
2022-12-21 16:00:00,5.3,3.7,1006.1,210.0
2022-12-21 17:00:00,5.9,3.8,1005.7,207.0
2022-12-21 18:00:00,5.2,4.0,1005.4,211.0
2022-12-21 19:00:00,3.9,4.4,1004.8,204.0
2022-12-21 20:00:00,4.6,4.6,1004.3,201.0
2022-12-21 21:00:00,5.8,4.9,1004.0,219.0
2022-12-21 22:00:00,4.4,5.1,1003.9,224.0
2022-12-21 23:00:00,3.8,5.0,1003.7,229.0
2022-12-22 00:00:00,3.2,5.0,1003.4,221.0
2022-12-22 01:00:00,2.5,4.9,1003.1,208.0
2022-12-22 02:00:00,2.9,4.8,1002.6,191.0
2022-12-22 03:00:00,3.5,5.0,1002.2,204.0
2022-12-22 04:00:00,3.6,5.0,1001.7,207.0
2022-12-22 05:00:00,3.3,5.0,1001.1,202.0
2022-12-22 06:00:00,3.0,5.0,1000.8,201.0
2022-12-22 07:00:00,3.6,5.0,1000.8,205.0
2022-12-22 08:00:00,3.5,5.1,1000.5,203.0
2022-12-22 09:00:00,3.0,5.2,1000.5,213.0
2022-12-22 10:00:00,3.3,5.5,1000.2,230.0
2022-12-22 11:00:00,3.0,5.5,999.7,207.0
2022-12-22 12:00:00,3.5,5.4,999.6,224.0
2022-12-22 13:00:00,3.3,5.4,999.6,224.0
2022-12-22 14:00:00,3.0,4.3,999.5,219.0
2022-12-22 15:00:00,3.7,4.1,999.5,219.0
2022-12-22 16:00:00,3.7,4.5,999.6,213.0
2022-12-22 17:00:00,4.6,5.2,999.3,222.0
2022-12-22 18:00:00,5.3,5.7,999.1,227.0
2022-12-22 19:00:00,5.8,6.2,999.0,231.0
2022-12-22 20:00:00,5.5,6.1,999.1,232.0
2022-12-22 21:00:00,5.2,6.2,999.2,236.0
2022-12-22 22:00:00,4.4,6.2,999.2,241.0
2022-12-22 23:00:00,4.7,6.2,999.1,241.0
2022-12-23 00:00:00,4.6,6.0,999.1,248.0
2022-12-23 01:00:00,4.6,6.1,999.2,248.0
2022-12-23 02:00:00,3.9,5.7,999.4,257.0
2022-12-23 03:00:00,3.7,5.4,999.7,262.0
2022-12-23 04:00:00,3.4,5.2,999.8,274.0
2022-12-23 05:00:00,4.2,5.0,1000.1,284.0
2022-12-23 06:00:00,3.8,4.8,1000.6,285.0
2022-12-23 07:00:00,3.6,4.6,1001.3,289.0
2022-12-23 08:00:00,3.3,4.4,1001.9,296.0
2022-12-23 09:00:00,3.3,4.1,1002.4,285.0
2022-12-23 10:00:00,4.1,4.2,1002.8,298.0
2022-12-23 11:00:00,4.2,4.1,1003.1,312.0
2022-12-23 12:00:00,4.2,4.1,1003.4,309.0
2022-12-23 13:00:00,3.9,3.5,1003.7,327.0
2022-12-23 14:00:00,2.0,2.0,1004.0,318.0
2022-12-23 15:00:00,1.4,0.8,1004.5,305.0
2022-12-23 16:00:00,0.8,-0.8,1004.7,287.0
2022-12-23 17:00:00,0.7,-1.1,1005.0,309.0
2022-12-23 18:00:00,0.4,-1.7,1005.3,7.0
2022-12-23 19:00:00,1.3,-2.1,1005.7,11.0
2022-12-23 20:00:00,1.4,-1.7,1006.1,32.0
2022-12-23 21:00:00,1.5,-2.0,1006.4,45.0
2022-12-23 22:00:00,1.5,-1.8,1006.6,53.0
2022-12-23 23:00:00,2.0,-0.9,1006.9,78.0
2022-12-24 00:00:00,1.6,-0.9,1007.4,76.0
2022-12-24 01:00:00,1.6,-1.0,1007.6,67.0
2022-12-24 02:00:00,1.7,-1.2,1007.9,72.0
2022-12-24 03:00:00,1.4,-1.5,1008.2,72.0
2022-12-24 04:00:00,1.7,-1.1,1008.6,73.0
2022-12-24 05:00:00,1.2,-1.2,1009.0,65.0
2022-12-24 06:00:00,1.8,-1.1,1009.6,72.0
2022-12-24 07:00:00,1.7,-1.3,1010.1,65.0
2022-12-24 08:00:00,1.7,-0.9,1010.6,71.0
2022-12-24 09:00:00,2.2,-0.4,1011.0,78.0
2022-12-24 10:00:00,1.5,0.1,1011.5,68.0
2022-12-24 11:00:00,1.9,0.5,1011.8,68.0
2022-12-24 12:00:00,2.0,0.9,1012.0,80.0
2022-12-24 13:00:00,2.2,1.1,1012.0,83.0
2022-12-24 14:00:00,2.3,1.2,1012.4,98.0
2022-12-24 15:00:00,3.0,1.6,1012.8,108.0
2022-12-24 16:00:00,3.7,1.9,1013.0,120.0
2022-12-24 17:00:00,2.7,1.6,1013.2,130.0
2022-12-24 18:00:00,2.8,1.7,1013.5,138.0
2022-12-24 19:00:00,2.8,2.0,1013.9,144.0
2022-12-24 20:00:00,3.1,2.2,1013.9,132.0
2022-12-24 21:00:00,2.7,2.3,1014.2,139.0
2022-12-24 22:00:00,3.3,2.4,1014.4,135.0
2022-12-24 23:00:00,3.6,2.6,1014.5,135.0
2022-12-25 00:00:00,3.2,2.8,1014.5,134.0
2022-12-25 01:00:00,3.2,2.9,1015.0,145.0
2022-12-25 02:00:00,3.0,2.8,1015.2,144.0
2022-12-25 03:00:00,3.0,2.9,1014.9,140.0
2022-12-25 04:00:00,3.0,3.1,1015.1,158.0
2022-12-25 05:00:00,2.7,3.3,1015.1,171.0
2022-12-25 06:00:00,2.3,3.5,1014.8,179.0
2022-12-25 07:00:00,3.1,3.6,1015.2,189.0
2022-12-25 08:00:00,3.0,4.0,1015.5,178.0
2022-12-25 09:00:00,4.1,4.3,1015.6,181.0
2022-12-25 10:00:00,4.2,4.4,1015.4,162.0
2022-12-25 11:00:00,4.3,4.5,1014.9,154.0
2022-12-25 12:00:00,5.1,4.2,1014.5,149.0
2022-12-25 13:00:00,5.0,3.9,1014.3,155.0
2022-12-25 14:00:00,4.5,4.0,1014.0,153.0
2022-12-25 15:00:00,4.7,4.2,1013.6,141.0
2022-12-25 16:00:00,4.8,4.3,1013.2,140.0
2022-12-25 17:00:00,5.0,4.4,1012.7,140.0
2022-12-25 18:00:00,5.1,4.5,1012.2,140.0
2022-12-25 19:00:00,4.5,4.6,1011.6,141.0
2022-12-25 20:00:00,4.1,4.6,1011.0,129.0
2022-12-25 21:00:00,4.2,4.7,1010.5,126.0
2022-12-25 22:00:00,4.9,4.8,1009.9,128.0
2022-12-25 23:00:00,4.3,4.8,1009.2,122.0
2022-12-26 00:00:00,4.5,4.9,1008.4,119.0
2022-12-26 01:00:00,3.9,5.0,1008.0,123.0
2022-12-26 02:00:00,3.4,5.0,1007.4,111.0
2022-12-26 03:00:00,3.1,5.1,1007.0,117.0
2022-12-26 04:00:00,1.9,5.0,1006.8,127.0
2022-12-26 05:00:00,1.3,5.0,1006.5,139.0
2022-12-26 06:00:00,1.0,4.8,1006.2,176.0
2022-12-26 07:00:00,1.0,4.7,1006.3,155.0
2022-12-26 08:00:00,1.9,4.7,1006.0,171.0
2022-12-26 09:00:00,2.2,4.9,1005.9,178.0
2022-12-26 10:00:00,2.4,5.3,1005.4,198.0
2022-12-26 11:00:00,4.4,6.0,1004.8,213.0
2022-12-26 12:00:00,4.2,6.4,1004.2,217.0
2022-12-26 13:00:00,4.8,7.1,1003.3,210.0
2022-12-26 14:00:00,5.8,7.3,1002.7,210.0
2022-12-26 15:00:00,7.3,7.2,1002.5,226.0
2022-12-26 16:00:00,10.4,6.0,1003.7,268.0
2022-12-26 17:00:00,8.8,4.5,1005.7,279.0
2022-12-26 18:00:00,6.3,3.8,1006.6,265.0
2022-12-26 19:00:00,5.8,3.5,1007.2,256.0
2022-12-26 20:00:00,4.5,3.3,1008.0,250.0
2022-12-26 21:00:00,4.6,3.1,1008.7,244.0
2022-12-26 22:00:00,4.1,2.9,1009.0,240.0
2022-12-26 23:00:00,4.0,2.4,1009.4,230.0
2022-12-27 00:00:00,4.4,2.6,1009.5,237.0
2022-12-27 01:00:00,5.5,2.9,1009.7,240.0
2022-12-27 02:00:00,5.4,2.8,1009.8,238.0
2022-12-27 03:00:00,5.9,2.7,1009.8,239.0
2022-12-27 04:00:00,5.7,2.6,1010.0,243.0
2022-12-27 05:00:00,5.6,2.6,1010.2,243.0
2022-12-27 06:00:00,6.2,3.0,1011.0,257.0
2022-12-27 07:00:00,6.0,2.7,1012.2,264.0
2022-12-27 08:00:00,5.6,2.8,1013.0,260.0
2022-12-27 09:00:00,5.6,2.9,1013.7,258.0
2022-12-27 10:00:00,6.6,3.3,1014.4,261.0
2022-12-27 11:00:00,6.4,3.7,1014.9,260.0
2022-12-27 12:00:00,6.2,4.2,1015.3,259.0
2022-12-27 13:00:00,5.3,3.9,1015.6,254.0
2022-12-27 14:00:00,5.0,3.1,1016.0,250.0
2022-12-27 15:00:00,3.8,2.3,1016.5,241.0
2022-12-27 16:00:00,4.0,1.9,1016.5,238.0
2022-12-27 17:00:00,3.9,1.7,1016.4,234.0
2022-12-27 18:00:00,3.3,1.3,1016.5,226.0
2022-12-27 19:00:00,4.2,1.8,1016.2,226.0
2022-12-27 20:00:00,3.9,2.1,1016.2,220.0
2022-12-27 21:00:00,3.8,2.4,1016.0,217.0
2022-12-27 22:00:00,4.0,2.8,1015.3,209.0
2022-12-27 23:00:00,4.5,3.3,1014.5,203.0
2022-12-28 00:00:00,4.7,3.4,1013.4,190.0
2022-12-28 01:00:00,5.5,3.6,1012.1,192.0
2022-12-28 02:00:00,5.5,3.9,1010.6,191.0
2022-12-28 03:00:00,6.5,4.2,1009.3,195.0
2022-12-28 04:00:00,7.3,4.3,1008.2,201.0
2022-12-28 05:00:00,7.7,4.1,1006.9,199.0
2022-12-28 06:00:00,8.2,3.9,1005.9,201.0
2022-12-28 07:00:00,7.5,3.8,1004.9,196.0
2022-12-28 08:00:00,7.8,4.1,1004.2,200.0
2022-12-28 09:00:00,8.1,4.5,1003.9,208.0
2022-12-28 10:00:00,8.2,5.2,1003.6,219.0
2022-12-28 11:00:00,7.5,5.7,1003.1,223.0
2022-12-28 12:00:00,6.8,6.3,1003.2,228.0
2022-12-28 13:00:00,5.4,6.5,1003.3,231.0
2022-12-28 14:00:00,4.4,6.5,1003.5,230.0
2022-12-28 15:00:00,4.4,6.1,1003.8,219.0
2022-12-28 16:00:00,4.3,5.7,1003.6,215.0
2022-12-28 17:00:00,3.2,5.4,1003.2,195.0
2022-12-28 18:00:00,3.1,5.7,1002.7,181.0
2022-12-28 19:00:00,3.9,5.7,1001.9,159.0
2022-12-28 20:00:00,5.2,6.5,1001.4,201.0
2022-12-28 21:00:00,6.0,6.8,1001.0,208.0
2022-12-28 22:00:00,5.9,6.9,1000.1,196.0
2022-12-28 23:00:00,6.6,6.8,999.2,195.0
2022-12-29 00:00:00,6.2,6.6,998.4,188.0
2022-12-29 01:00:00,6.5,6.6,997.6,187.0
2022-12-29 02:00:00,7.1,6.8,996.7,195.0
2022-12-29 03:00:00,7.0,7.2,996.1,200.0
2022-12-29 04:00:00,7.0,7.5,995.7,201.0
2022-12-29 05:00:00,6.8,7.8,995.3,200.0
2022-12-29 06:00:00,6.8,8.1,994.8,196.0
2022-12-29 07:00:00,7.0,8.2,994.8,202.0
2022-12-29 08:00:00,6.8,8.2,994.8,202.0
2022-12-29 09:00:00,7.0,8.3,994.7,205.0
2022-12-29 10:00:00,8.3,8.5,994.7,213.0
2022-12-29 11:00:00,8.6,8.8,994.7,220.0
2022-12-29 12:00:00,8.5,8.8,994.9,223.0
2022-12-29 13:00:00,8.1,8.4,995.2,224.0
2022-12-29 14:00:00,7.8,7.9,995.6,216.0
2022-12-29 15:00:00,8.1,7.6,996.1,223.0
2022-12-29 16:00:00,7.2,7.5,997.1,235.0
2022-12-29 17:00:00,7.1,7.2,997.9,235.0
2022-12-29 18:00:00,6.7,6.8,998.6,232.0
2022-12-29 19:00:00,6.6,6.5,998.9,228.0
2022-12-29 20:00:00,5.9,6.3,999.4,223.0
2022-12-29 21:00:00,5.7,6.4,999.6,215.0
2022-12-29 22:00:00,5.7,6.5,999.9,219.0
2022-12-29 23:00:00,5.8,6.2,1000.2,222.0
2022-12-30 00:00:00,6.2,5.7,1000.4,221.0
2022-12-30 01:00:00,7.0,5.9,1000.8,220.0
2022-12-30 02:00:00,8.6,6.2,1001.0,223.0
2022-12-30 03:00:00,8.5,6.2,1001.2,226.0
2022-12-30 04:00:00,9.1,6.4,1001.7,233.0
2022-12-30 05:00:00,7.9,6.4,1002.8,241.0
2022-12-30 06:00:00,6.6,5.9,1003.8,239.0
2022-12-30 07:00:00,6.0,5.3,1005.1,235.0
2022-12-30 08:00:00,6.3,5.1,1006.3,230.0
2022-12-30 09:00:00,6.7,5.7,1006.9,231.0
2022-12-30 10:00:00,6.6,5.9,1007.4,225.0
2022-12-30 11:00:00,6.2,5.9,1007.0,218.0
2022-12-30 12:00:00,6.0,5.9,1006.5,207.0
2022-12-30 13:00:00,5.6,5.8,1005.9,192.0
2022-12-30 14:00:00,5.5,5.3,1005.1,183.0
2022-12-30 15:00:00,4.9,4.9,1004.2,165.0
2022-12-30 16:00:00,6.4,5.0,1003.2,166.0
2022-12-30 17:00:00,7.2,5.2,1001.7,166.0
2022-12-30 18:00:00,7.6,5.4,1000.3,163.0
2022-12-30 19:00:00,7.8,5.6,998.8,162.0
2022-12-30 20:00:00,8.1,5.9,997.7,172.0
2022-12-30 21:00:00,8.8,6.0,996.6,179.0
2022-12-30 22:00:00,8.8,6.6,996.1,191.0
2022-12-30 23:00:00,9.3,7.4,996.1,208.0
2022-12-31 00:00:00,7.8,8.5,997.1,223.0
2022-12-31 01:00:00,6.7,9.1,998.2,228.0
2022-12-31 02:00:00,6.0,8.9,998.8,221.0
2022-12-31 03:00:00,5.5,8.4,999.0,211.0
2022-12-31 04:00:00,5.3,8.1,999.5,209.0
2022-12-31 05:00:00,5.3,8.0,999.8,209.0
2022-12-31 06:00:00,4.6,7.8,1000.2,206.0
2022-12-31 07:00:00,4.6,8.0,1000.5,203.0
2022-12-31 08:00:00,5.2,8.1,1000.4,205.0
2022-12-31 09:00:00,5.4,8.7,1000.7,216.0
2022-12-31 10:00:00,4.4,9.1,1000.6,214.0
2022-12-31 11:00:00,4.2,9.4,1000.2,214.0
2022-12-31 12:00:00,4.7,9.5,999.8,215.0
2022-12-31 13:00:00,5.1,9.3,999.4,214.0
2022-12-31 14:00:00,4.1,8.7,999.6,216.0
2022-12-31 15:00:00,3.2,8.3,999.5,220.0
2022-12-31 16:00:00,3.1,8.5,999.7,230.0
2022-12-31 17:00:00,5.4,9.6,999.9,243.0
2022-12-31 18:00:00,5.5,9.7,1000.5,252.0
2022-12-31 19:00:00,4.3,9.5,1001.2,249.0
2022-12-31 20:00:00,3.7,9.3,1001.6,243.0
2022-12-31 21:00:00,3.2,9.1,1001.5,214.0
2022-12-31 22:00:00,2.9,9.0,1001.4,206.0
